fund_code,fund_code,fund_name,fund_name,fund_type,manager_name,company,nav,acc_nav,daily_return,weekly_return,monthly_return,quarterly_return,half_year_return,yearly_return,two_year_return,three_year_return,ytd_return,since_inception_return,custom_return,fee
011203,011203,永赢惠添益混合A,永赢惠添益混合A,混合型-偏股,王乾,永赢基金,0.6359,0.6359,0.03,1.31,-1.81,5.53,-4.25,21.19,-23.97,-34.33,-0.56,-36.41,21.0546,0.15%
011204,011204,永赢惠添益混合C,永赢惠添益混合C,混合型-偏股,王乾,永赢基金,0.6255,0.6255,0.03,1.3,-1.84,5.41,-4.45,20.68,-24.59,-35.12,-0.68,-37.45,20.5435,0.00%
011205,011205,兴银中证500指数增强C,兴银中证500指数增强C,指数型-股票,翁子晨,兴银基金管理,0.8809,0.8809,-0.32,5.06,-7.01,2.2,3.53,4.69,-8.88,-8.13,-0.98,-11.91,7.4137,0.00%
011206,011206,创金合信竞争优势混合A,创金合信竞争优势混合A,混合型-偏股,陆迪/ 李䶮,创金合信基金,0.5789,0.5789,-0.33,2.79,-8.71,2.26,1.97,-0.94,-24.67,-27.78,-1.33,-42.11,1.6684,0.12%
011207,011207,创金合信竞争优势混合C,创金合信竞争优势混合C,混合型-偏股,陆迪/ 李䶮,创金合信基金,0.5692,0.5692,-0.33,2.78,-8.74,2.15,1.77,-1.33,-25.27,-28.64,-1.44,-43.08,1.2631,0.00%
011208,011208,泰康招享混合A,泰康招享混合A,混合型-偏债,经惠云,泰康基金,1.0756,1.0756,-0.01,-0.03,0.38,0.35,1.92,5.12,8.0,,0.25,7.56,5.152,1.20%
011209,011209,泰康招享混合C,泰康招享混合C,混合型-偏债,经惠云,泰康基金,1.0662,1.0662,-0.02,-0.03,0.35,0.27,1.77,4.79,7.35,,0.16,6.62,4.8275,0.00%
011212,011212,富国稳健策略6个月持有混合A,富国稳健策略6个月持有混合A,混合型-偏股,曹文俊,富国基金,0.6971,0.6971,0.17,4.0,-7.71,0.43,-2.6,-10.97,-17.92,-19.66,-1.37,-30.29,-9.3734,0.15%
011213,011213,富国稳健策略6个月持有混合C,富国稳健策略6个月持有混合C,混合型-偏股,曹文俊,富国基金,0.6798,0.6798,0.18,3.98,-7.75,0.28,-2.89,-11.51,-18.9,-21.09,-1.55,-32.02,-9.9125,0.00%
011216,011216,南方优质企业混合A,南方优质企业混合A,混合型-偏股,应帅,南方基金,0.6549,0.6549,0.35,4.15,-8.78,-2.49,-5.09,-5.66,-20.75,-18.31,-5.36,-34.51,-4.4778,0.15%
011217,011217,南方优质企业混合C,南方优质企业混合C,混合型-偏股,应帅,南方基金,0.639,0.639,0.36,4.14,-8.82,-2.64,-5.38,-6.22,-21.7,-19.77,-5.52,-36.1,-5.0379,0.00%
011220,011220,南方匠心优选股票A,南方匠心优选股票A,股票型,李锦文,南方基金,0.7983,0.7983,1.18,3.97,-3.4,0.38,-1.81,0.47,8.72,13.2,-1.92,-20.17,0.4277,0.15%
011221,011221,南方匠心优选股票C,南方匠心优选股票C,股票型,李锦文,南方基金,0.7787,0.7787,1.18,3.98,-3.44,0.23,-2.09,-0.1,7.45,11.23,-2.07,-22.13,-0.1411,0.00%
011223,011223,信澳星奕混合C,信澳星奕混合C,混合型-偏股,李博,信达澳亚基金,1.2671,1.2671,-0.57,10.54,-6.15,15.74,38.57,64.62,17.99,17.48,16.37,26.71,71.2529,0.00%
011224,011224,九泰盈泰量化股票A,九泰盈泰量化股票A,股票型,刘开运,九泰基金,0.7046,0.7046,-0.13,3.0,-10.61,-5.05,-11.58,-5.81,-15.03,-14.84,-6.75,-29.54,-4.9508,0.15%
011225,011225,九泰盈泰量化股票C,九泰盈泰量化股票C,股票型,刘开运,九泰基金,0.6892,0.6892,-0.13,2.97,-10.66,-5.2,-11.84,-6.37,-16.04,-16.37,-6.92,-31.08,-5.5243,0.00%
011228,011228,西部利得量化成长混合C,西部利得量化成长混合C,混合型-偏股,盛丰衍,西部利得基金,1.8977,2.1377,0.38,4.22,-7.04,3.48,10.25,20.52,-4.59,6.77,1.98,0.66,23.9679,0.00%
011229,011229,创金合信数字经济主题股票A,创金合信数字经济主题股票A,股票型,王鑫,创金合信基金,1.2923,1.2923,-0.99,7.68,-11.86,0.02,-1.43,5.79,-21.49,-6.35,-4.05,29.23,8.1061,0.15%
011230,011230,创金合信数字经济主题股票C,创金合信数字经济主题股票C,股票型,王鑫,创金合信基金,1.3112,1.3112,-0.99,7.68,-11.9,-0.1,-1.67,9.08,-19.45,-4.4,-4.19,31.12,11.4776,0.00%
011231,011231,光大保德信锦弘混合A,光大保德信锦弘混合A,混合型-偏债,王卫林,光大保德信基金,1.158,1.158,0.05,2.22,-0.69,3.26,9.63,11.81,13.34,15.92,3.25,15.8,14.0887,0.08%
011232,011232,光大保德信锦弘混合C,光大保德信锦弘混合C,混合型-偏债,王卫林,光大保德信基金,1.1275,1.1275,0.05,2.2,-0.75,3.12,9.31,11.16,12.02,13.81,3.08,12.75,13.442,0.00%
011233,011233,泰康福泰平衡养老三年持有混合(FOF)A,泰康福泰平衡养老三年持有混合(FOF)A,FOF-均衡型,潘漪,泰康基金,0.876,0.876,0.53,-1.76,-2.19,1.03,-0.24,1.96,-6.02,-3.57,-0.9,-12.4,,0.10%
011234,011234,宏利中债1-5年国开债指数A,宏利中债1-5年国开债指数A,指数型-固收,高春梅/ 沈乔旸,宏利基金,1.0489,1.1255,-0.01,0.1,0.61,0.11,1.04,2.69,6.69,9.95,-0.06,13.06,2.7376,0.05%
011235,011235,宏利中债1-5年国开债指数C,宏利中债1-5年国开债指数C,指数型-固收,高春梅/ 沈乔旸,宏利基金,1.0464,1.1211,-0.01,0.11,0.61,0.1,0.92,2.36,6.39,9.59,-0.08,12.58,2.397,0.00%
011236,011236,摩根行业睿选股票A,摩根行业睿选股票A,股票型,李博,摩根资产管理,0.6299,0.6299,-0.03,5.71,-10.47,2.81,3.33,16.58,-12.91,-22.22,1.25,-37.01,18.5359,0.15%
011237,011237,摩根行业睿选股票C,摩根行业睿选股票C,股票型,李博,摩根资产管理,0.6171,0.6171,-0.02,5.72,-10.5,2.7,3.07,16.02,-13.78,-23.37,1.13,-38.29,17.9698,0.00%
011238,011238,华安聚恒精选混合A,华安聚恒精选混合A,混合型-偏股,杨明,华安基金,0.5859,0.5859,-0.56,4.31,-11.05,-7.37,-11.54,-10.39,-19.54,-28.71,-9.44,-41.41,-9.1346,0.15%
011239,011239,华安聚恒精选混合C,华安聚恒精选混合C,混合型-偏股,杨明,华安基金,0.5717,0.5717,-0.57,4.29,-11.12,-7.52,-11.8,-10.92,-20.5,-29.98,-9.61,-42.83,-9.684,0.00%
011240,011240,东吴行业轮动混合C,东吴行业轮动混合C,混合型-偏股,赵梅玲,东吴基金,0.5629,0.8314,0.18,2.33,-4.4,-0.81,-6.53,-7.71,-27.32,-28.8,-5.82,-42.78,-6.5571,0.00%
011241,011241,东吴双动力混合C,东吴双动力混合C,混合型-偏股,张浩佳,东吴基金,0.4964,0.6589,-0.06,9.82,-17.69,-13.32,-16.13,-2.4,-23.22,-37.76,-12.09,-52.59,0.1614,0.00%
011242,011242,东吴进取策略混合C,东吴进取策略混合C,混合型-灵活,赵梅玲,东吴基金,1.254,1.254,0.39,1.19,-3.26,-0.66,-6.36,-8.21,-19.91,-22.3,-4.99,-35.86,-7.276,0.00%
011243,011243,万家惠裕回报6个月持有期混合A,万家惠裕回报6个月持有期混合A,混合型-偏债,陈佳昀,万家基金,1.0583,1.0583,-0.14,0.94,-3.12,0.41,3.6,4.01,0.8,4.51,-0.3,5.83,4.5854,0.08%
011244,011244,万家惠裕回报6个月持有期混合C,万家惠裕回报6个月持有期混合C,混合型-偏债,陈佳昀,万家基金,1.0423,1.0423,-0.13,0.94,-3.15,0.32,3.4,3.61,-0.01,3.26,-0.41,4.23,4.1779,0.00%
011246,011246,嘉实阿尔法优选混合A,嘉实阿尔法优选混合A,混合型-偏股,肖觅,嘉实基金,0.473,0.473,-0.15,5.09,-8.76,1.26,-6.5,-4.48,-26.93,-33.23,-1.83,-52.7,-3.0539,0.15%
011247,011247,嘉实阿尔法优选混合C,嘉实阿尔法优选混合C,混合型-偏股,肖觅,嘉实基金,0.4653,0.4653,-0.15,5.08,-8.8,1.15,-6.7,-4.87,-27.51,-34.03,-1.94,-53.47,-3.4447,0.00%
011248,011248,嘉实品质回报混合,嘉实品质回报混合,混合型-偏股,常蓁,嘉实基金,0.6321,0.6321,0.27,2.13,-8.08,1.8,-1.43,4.55,-16.68,-20.37,-1.5,-36.79,5.3851,0.15%
011249,011249,嘉实稳裕混合A,嘉实稳裕混合A,混合型-偏债,王亚洲,嘉实基金,1.1433,1.1433,0.0,0.26,0.13,0.37,1.83,3.63,10.83,12.99,0.25,14.33,3.5692,0.08%
011250,011250,嘉实稳裕混合C,嘉实稳裕混合C,混合型-偏债,王亚洲,嘉实基金,1.1268,1.1268,0.0,0.26,0.1,0.29,1.69,3.35,10.34,12.05,0.15,12.68,3.2814,0.00%
011251,011251,华安聚嘉精选混合A,华安聚嘉精选混合A,混合型-偏股,王斌,华安基金,1.3566,1.3566,-0.12,4.22,-5.0,-0.37,-3.27,-5.31,-2.57,3.12,-3.02,35.66,-3.541,0.15%
011252,011252,华安聚嘉精选混合C,华安聚嘉精选混合C,混合型-偏股,王斌,华安基金,1.3239,1.3239,-0.12,4.2,-5.05,-0.53,-3.56,-5.87,-3.74,1.29,-3.19,32.39,-4.1139,0.00%
011256,011256,交银鸿光一年混合A,交银鸿光一年混合A,混合型-偏债,陈俊华/ 于海颖,交银施罗德基金,1.0347,1.0347,-0.06,0.95,-0.97,0.69,0.88,2.65,1.6,3.27,0.09,3.47,2.9347,0.08%
011257,011257,交银鸿光一年混合C,交银鸿光一年混合C,混合型-偏债,陈俊华/ 于海颖,交银施罗德基金,1.0178,1.0178,-0.07,0.93,-1.0,0.58,0.67,2.23,0.78,2.04,-0.03,1.78,2.5181,0.00%
011259,011259,汇添富高质量成长30一年混合C,汇添富高质量成长30一年混合C,混合型-偏股,詹杰,汇添富基金,0.495,0.495,0.28,4.45,-10.41,1.71,-3.75,3.28,-6.25,-24.6,-0.92,-50.5,4.9841,0.00%
011260,011260,金鹰新能源混合A,金鹰新能源混合A,混合型-偏股,李恒,金鹰基金,0.8948,0.8948,-0.11,4.77,-8.91,-6.02,-8.93,-3.65,-19.84,-16.23,-6.41,-10.52,-2.4103,0.15%
011261,011261,金鹰新能源混合C,金鹰新能源混合C,混合型-偏股,李恒,金鹰基金,0.8803,0.8803,-0.11,4.76,-8.94,-6.11,-9.1,-4.03,-20.48,-17.23,-6.51,-11.97,-2.7937,0.00%
011267,011267,长盛鑫盛稳健一年持有A,长盛鑫盛稳健一年持有A,混合型-偏债,蔡宾,长盛基金,1.0433,1.0433,0.16,1.09,-1.47,0.91,1.68,5.81,3.47,2.76,0.26,4.33,6.1451,0.12%
011268,011268,长盛鑫盛稳健一年持有C,长盛鑫盛稳健一年持有C,混合型-偏债,蔡宾,长盛基金,1.0281,1.0281,0.17,1.08,-1.5,0.81,1.48,5.38,2.64,1.53,0.15,2.81,5.7172,0.00%
011269,011269,中银证券优势制造股票A,中银证券优势制造股票A,股票型,张丽新,中银证券,0.857,0.857,-0.17,12.41,-13.31,3.29,8.11,11.37,-25.08,-9.65,4.07,-14.3,16.0303,0.15%
011270,011270,中银证券优势制造股票C,中银证券优势制造股票C,股票型,张丽新,中银证券,0.8436,0.8436,-0.18,12.36,-13.37,3.15,7.86,10.87,-25.73,-10.78,3.92,-15.64,15.5142,0.00%
011271,011271,汇添富价值成长均衡投资混合A,汇添富价值成长均衡投资混合A,混合型-偏股,谢昌旭,汇添富基金,0.5368,0.5368,-0.22,7.47,-7.62,4.15,0.64,5.25,-15.37,-22.01,2.95,-46.32,6.8471,0.15%
011272,011272,汇添富价值成长均衡投资混合C,汇添富价值成长均衡投资混合C,混合型-偏股,谢昌旭,汇添富基金,0.5236,0.5236,-0.21,7.47,-7.65,4.01,0.36,4.64,-16.36,-23.38,2.79,-47.64,6.25,0.00%
011273,011273,泰信景气驱动12个月持有混合A,泰信景气驱动12个月持有混合A,混合型-偏股,王博强,泰信基金,0.5835,0.5835,-0.03,6.61,-3.86,1.81,6.59,-0.68,-22.38,-28.33,3.51,-41.65,2.7289,0.15%
011274,011274,泰信景气驱动12个月持有混合C,泰信景气驱动12个月持有混合C,混合型-偏股,王博强,泰信基金,0.5718,0.5718,-0.05,6.6,-3.92,1.67,6.32,-1.19,-23.17,-29.42,3.34,-42.82,2.1984,0.00%
011275,011275,交银成长动力一年持有混合A,交银成长动力一年持有混合A,混合型-偏股,周中,交银施罗德基金,0.7468,0.7468,0.55,5.54,-5.47,13.7,12.71,29.79,-0.23,-5.68,8.56,-25.32,32.1302,0.15%
011276,011276,交银成长动力一年持有混合C,交银成长动力一年持有混合C,混合型-偏股,周中,交银施罗德基金,0.7297,0.7297,0.54,5.52,-5.53,13.52,12.37,28.99,-1.43,-7.37,8.36,-27.03,31.3355,0.00%
011277,011277,上银科技驱动双周定期可赎回混合A,上银科技驱动双周定期可赎回混合A,混合型-偏股,翟云飞,上银基金,0.3555,0.3555,-0.42,5.02,-6.2,0.94,-0.14,8.29,-35.77,-46.94,-2.17,-64.45,10.0619,0.15%
011278,011278,华夏内需驱动混合A,华夏内需驱动混合A,混合型-偏股,季新星,华夏基金,0.505,0.505,0.08,5.38,-7.64,-2.17,0.62,1.49,-16.79,-23.18,-3.72,-49.5,2.8723,0.15%
011279,011279,华夏内需驱动混合C,华夏内需驱动混合C,混合型-偏股,季新星,华夏基金,0.4904,0.4904,0.06,5.37,-7.7,-2.35,0.27,0.78,-17.95,-24.77,-3.92,-50.96,2.1454,0.00%
011282,011282,华夏消费龙头混合A,华夏消费龙头混合A,混合型-偏股,黄文倩,华夏基金,0.5724,0.5724,0.67,4.13,-4.73,2.36,-0.12,-9.11,-15.07,-11.61,0.37,-42.76,-7.6625,0.15%
011283,011283,华夏消费龙头混合C,华夏消费龙头混合C,混合型-偏股,黄文倩,华夏基金,0.5604,0.5604,0.66,4.11,-4.77,2.23,-0.37,-9.6,-15.94,-12.94,0.21,-43.96,-8.1462,0.00%
011284,011284,中信保诚龙腾精选混合,中信保诚龙腾精选混合,混合型-偏股,金山,中信保诚基金,0.6637,0.6637,-0.09,3.77,-5.96,0.9,-4.38,-1.56,-15.37,-13.82,-1.0,-33.63,-0.7774,0.15%
011285,011285,民生价值优选6个月持有股票A,民生价值优选6个月持有股票A,股票型,王亮,民生加银基金,0.5734,0.5734,1.0,3.28,-4.42,1.7,-4.66,-3.11,-11.0,-20.37,-1.22,-42.66,-1.8319,0.15%
011286,011286,民生价值优选6个月持有股票C,民生价值优选6个月持有股票C,股票型,王亮,民生加银基金,0.5647,0.5647,1.02,3.29,-4.45,1.62,-4.84,-3.49,-11.71,-21.32,-1.33,-43.53,-2.1995,0.00%
011287,011287,前海开源聚慧三年持有混合,前海开源聚慧三年持有混合,混合型-偏股,邱杰,前海开源基金,0.6708,0.6708,-0.65,6.61,-5.63,-0.62,-0.39,4.91,-28.24,-26.17,-3.88,-32.92,8.0193,0.15%
011288,011288,上银医疗健康混合A,上银医疗健康混合A,混合型-偏股,杨建楠,上银基金,0.6467,0.6467,-0.34,7.71,7.03,18.46,11.27,6.79,-16.07,-7.8,14.66,-35.33,9.5359,0.15%
011289,011289,上银医疗健康混合C,上银医疗健康混合C,混合型-偏股,杨建楠,上银基金,0.6389,0.6389,-0.34,7.72,7.02,18.38,11.09,6.47,-16.57,-8.61,14.56,-36.11,9.2137,0.00%
011290,011290,前海联合添瑞一年持有混合A,前海联合添瑞一年持有混合A,混合型-偏债,孟晓婧,前海联合,0.9519,0.9519,-0.01,0.02,-1.78,0.07,-1.19,-4.98,-5.96,-6.55,-0.5,-4.81,-4.4085,0.10%
011291,011291,前海联合添瑞一年持有混合C,前海联合添瑞一年持有混合C,混合型-偏债,孟晓婧,前海联合,0.9349,0.9349,-0.01,0.01,-1.83,-0.04,-1.41,-5.41,-6.81,-7.81,-0.63,-6.51,-4.8351,0.00%
011293,011293,中金恒远一年持有期混合,中金恒远一年持有期混合,混合型-偏债,董珊珊/ 李亚寅/ 王家列,中金基金,0.9587,0.9587,0.05,0.91,-0.57,0.04,1.19,-0.88,-2.66,-1.04,-0.76,-4.13,-0.3741,0.10%
011295,011295,中信保诚量化阿尔法股票C,中信保诚量化阿尔法股票C,股票型,姜鹏,中信保诚基金,0.896,0.896,0.06,2.71,-6.05,-0.99,-2.07,7.14,-1.99,-1.07,-4.22,-10.4,7.9128,0.00%
011296,011296,汇添富优势行业一年持有混合A,汇添富优势行业一年持有混合A,混合型-偏股,徐志华/ 赵鹏程,汇添富基金,0.5156,0.5156,-0.15,8.5,-7.93,6.27,3.31,9.82,-14.59,-29.8,6.55,-48.44,12.2822,0.15%
011297,011297,汇添富优势行业一年持有混合C,汇添富优势行业一年持有混合C,混合型-偏股,徐志华/ 赵鹏程,汇添富基金,0.5075,0.5075,-0.18,8.49,-7.98,6.15,3.09,9.38,-15.28,-30.63,6.39,-49.25,11.8334,0.00%
011300,011300,易方达智造优势混合A,易方达智造优势混合A,混合型-偏股,祁禾,易方达基金,0.8568,0.8568,-0.84,6.16,-10.58,-5.75,-10.16,-5.26,-10.82,0.4,-8.08,-14.32,-3.957,0.15%
011301,011301,易方达智造优势混合C,易方达智造优势混合C,混合型-偏股,祁禾,易方达基金,0.8424,0.8424,-0.85,6.15,-10.61,-5.86,-10.34,-5.66,-11.53,-0.81,-8.2,-15.76,-4.3488,0.00%
011304,011304,工银创新成长混合A,工银创新成长混合A,混合型-偏股,单文,工银瑞信基金,0.612,0.612,-0.26,4.17,-10.89,-0.03,-3.35,3.62,-21.69,-14.95,-3.88,-38.8,5.227,0.15%
011305,011305,工银创新成长混合C,工银创新成长混合C,混合型-偏股,单文,工银瑞信基金,0.5918,0.5918,-0.27,4.15,-10.94,-0.24,-3.74,2.8,-22.93,-16.96,-4.1,-40.82,4.3923,0.00%
011306,011306,富国低碳新经济混合C,富国低碳新经济混合C,混合型-偏股,杨栋,富国基金,2.105,2.105,0.14,10.32,-10.54,0.33,9.92,3.9,-12.36,-15.6,0.86,-32.98,7.1247,0.00%
011307,011307,富国天益价值混合C,富国天益价值混合C,混合型-灵活,唐颐恒,富国基金,1.428,1.428,0.46,4.36,-8.39,-3.39,-3.02,-6.15,-25.05,-33.79,-4.23,-53.38,-5.3678,0.00%
011308,011308,富国生物医药科技混合C,富国生物医药科技混合C,混合型-偏股,曾新杰,富国基金,1.5542,1.5542,-0.34,9.18,5.84,16.91,4.39,1.07,-16.12,-12.42,12.51,-31.65,3.6894,0.00%
011309,011309,富国消费主题混合C,富国消费主题混合C,混合型-偏股,王园园,富国基金,2.185,2.185,0.51,2.15,-2.46,3.65,-0.27,-5.37,-18.92,-15.99,0.41,-28.83,-4.1246,0.00%
011310,011310,国联恒阳纯债A,国联恒阳纯债A,债券型-长债,朱柏蓉,国联基金,1.0876,1.1226,-0.01,0.06,0.64,0.07,1.58,3.02,7.01,9.54,0.1,12.42,3.0119,0.06%
011311,011311,国联恒阳纯债C,国联恒阳纯债C,债券型-长债,朱柏蓉,国联基金,1.0722,1.1072,-0.01,0.05,0.61,0.0,1.43,2.47,6.11,8.29,0.02,10.86,2.4656,0.00%
011312,011312,东方红启瑞三年持有混合B,东方红启瑞三年持有混合B,混合型-灵活,周杨,东方红资产管理,1.7809,1.7809,-0.37,5.58,-9.07,-1.55,0.53,0.17,-21.37,-29.87,-4.84,-43.55,3.7095,1.50%
011313,011313,东方红启华三年持有混合B,东方红启华三年持有混合B,混合型-偏股,蔡志鹏/ 周云,东方红资产管理,3.2737,3.2737,-0.17,4.69,-8.0,-0.42,-2.55,-2.13,-7.23,-12.24,-2.28,-27.85,-0.1555,1.50%
011314,011314,农银创新成长混合,农银创新成长混合,混合型-偏股,谷超,农银汇理基金,0.719,0.719,-0.17,2.86,-8.92,2.83,-0.03,5.29,-18.3,-11.88,-0.51,-28.1,6.8509,0.15%
011315,011315,永赢港股通优质成长一年混合,永赢港股通优质成长一年混合,混合型-偏股,晏青,永赢基金,0.7064,0.7064,-0.73,7.13,-9.32,4.79,-1.42,11.45,-0.48,-6.87,-1.27,-29.36,12.6096,0.15%
011316,011316,天弘创业板300ETF发起式联接A,天弘创业板300ETF发起式联接A,指数型-股票,陈瑶,天弘基金,0.7377,0.7377,-0.24,5.79,-12.46,-2.37,-2.7,16.5,-12.92,-8.04,-6.25,-26.23,19.7371,0.10%
011317,011317,天弘创业板300ETF发起式联接C,天弘创业板300ETF发起式联接C,指数型-股票,陈瑶,天弘基金,0.7318,0.7318,-0.25,5.8,-12.46,-2.41,-2.79,16.25,-13.29,-8.6,-6.3,-26.82,19.4971,0.00%
011319,011319,国泰上证综合ETF联接A,国泰上证综合ETF联接A,指数型-股票,朱碧莹,国泰基金,1.1322,1.1322,0.15,3.46,-4.52,1.66,2.58,10.38,8.46,17.07,-1.62,13.22,12.1323,0.10%
011320,011320,国泰上证综合ETF联接C,国泰上证综合ETF联接C,指数型-股票,朱碧莹,国泰基金,1.1181,1.1181,0.16,3.46,-4.54,1.59,2.43,10.06,7.82,16.03,-1.71,11.81,11.7988,0.00%
011321,011321,国泰大健康股票C,国泰大健康股票C,股票型,徐治彪,国泰基金,1.849,1.849,-0.27,4.88,-10.93,-2.94,-2.07,-9.94,-36.26,-28.55,-4.05,-35.6,-7.7345,0.00%
011322,011322,国泰智能装备股票C,国泰智能装备股票C,股票型,王阳,国泰基金,1.807,1.908,-1.04,8.01,-16.73,-3.16,-1.2,5.18,-19.97,-22.18,0.67,-30.0,8.7244,0.00%
011323,011323,国泰智能汽车股票C,国泰智能汽车股票C,股票型,王阳,国泰基金,1.739,1.739,-0.69,8.21,-15.25,-3.12,6.1,8.01,-18.74,-21.06,2.35,-31.51,12.1212,0.00%
011324,011324,国泰价值精选灵活配置混合C,国泰价值精选灵活配置混合C,混合型-灵活,王阳/ 郑浩,国泰基金,1.7397,1.7397,-0.43,5.76,-7.12,1.46,2.23,5.57,-13.85,-9.04,1.43,-34.05,7.3359,0.00%
011325,011325,国泰江源优势精选混合C,国泰江源优势精选混合C,混合型-灵活,郑有为,国泰基金,1.4652,1.4652,-0.4,3.47,-8.73,-0.92,-2.33,-4.34,-19.64,-28.58,-2.2,-31.98,-1.0668,0.00%
011326,011326,国泰医药健康股票C,国泰医药健康股票C,股票型,徐治彪,国泰基金,0.7109,0.7109,-0.56,6.49,-5.57,4.87,3.31,-4.59,-22.37,-6.57,1.4,-28.99,-2.2549,0.00%
011328,011328,景顺长城新能源产业股票A,景顺长城新能源产业股票A,股票型,杨锐文/ 曾英捷,景顺长城基金,1.0973,1.0973,-0.25,6.46,-10.91,3.64,8.27,22.47,-5.99,-6.95,0.75,9.73,27.3709,0.15%
011329,011329,景顺长城新能源产业股票C,景顺长城新能源产业股票C,股票型,杨锐文/ 曾英捷,景顺长城基金,1.0927,1.0927,-0.25,6.46,-10.92,3.61,8.22,22.34,-6.18,-7.24,0.73,9.27,27.2357,0.00%
011330,011330,鹏华精选群英一年持有混合MOM,鹏华精选群英一年持有混合MOM,混合型-灵活,孙博斐,鹏华基金,0.8354,0.8354,-0.72,5.95,-9.43,-0.5,2.76,10.36,-4.69,-2.49,-2.38,-16.46,12.9224,0.12%
011331,011331,鹏华远见成长混合A,鹏华远见成长混合A,混合型-偏股,蒋鑫,鹏华基金,0.7055,0.7055,-0.72,10.3,-4.79,10.23,7.1,15.26,-16.71,-15.34,7.94,-29.45,18.3923,0.15%
011332,011332,鹏华远见成长混合C,鹏华远见成长混合C,混合型-偏股,蒋鑫,鹏华基金,0.6839,0.6839,-0.73,10.29,-4.86,10.02,6.68,14.33,-18.04,-17.35,7.68,-31.61,17.4279,0.00%
011333,011333,鹏华品质优选混合A,鹏华品质优选混合A,混合型-偏股,袁航,鹏华基金,0.851,0.851,0.94,2.19,-4.21,1.98,-2.77,15.0,13.79,3.4,-0.53,-14.9,15.2336,0.15%
011334,011334,鹏华品质优选混合C,鹏华品质优选混合C,混合型-偏股,袁航,鹏华基金,0.8229,0.8229,0.92,2.16,-4.28,1.77,-3.17,14.07,11.96,0.93,-0.76,-17.71,14.2917,0.00%
011335,011335,银河医药混合A,银河医药混合A,混合型-偏股,方伟,银河基金,0.4954,0.4954,0.3,3.6,-5.67,3.02,1.21,4.89,-26.39,-27.46,0.51,-50.46,8.951,0.15%
011336,011336,兴全汇吉一年持有混合A,兴全汇吉一年持有混合A,混合型-偏债,刘琦,兴证全球基金,1.0051,1.0051,0.06,1.63,0.89,8.55,7.7,8.18,5.14,-4.96,7.54,0.51,8.5304,0.12%
011337,011337,兴全汇吉一年持有混合C,兴全汇吉一年持有混合C,混合型-偏债,刘琦,兴证全球基金,0.9884,0.9884,0.06,1.62,0.86,8.44,7.49,7.74,4.29,-6.09,7.42,-1.16,8.0927,0.00%
011338,011338,兴全合远两年持有混合A,兴全合远两年持有混合A,混合型-偏股,吴钊华,兴证全球基金,0.6789,0.6789,-0.45,6.61,-13.87,-5.27,-3.0,3.52,-21.26,-15.53,-5.29,-32.11,5.8631,0.15%
