序号,姓名,所属公司,现任基金,累计从业时间,现任基金资产总规模,现任基金最佳回报
2529,汪玲,易方达基金,易方达汇智平衡养老目标三年持有混合(FOF)Y,2343,27.41,32.36
2530,王琳,信达证券,信达丰睿六个月持有,1435,28.67,17.15
2530,王琳,信达证券,信达添利三个月持有债券,1435,28.67,17.15
2530,王琳,信达证券,信达信利六个月持有债券,1435,28.67,17.15
2530,王琳,信达证券,信达睿益鑫享混合,1435,28.67,17.15
2530,王琳,信达证券,信达月月盈30天持有债券,1435,28.67,17.15
2530,王琳,信达证券,信达现金宝货币,1435,28.67,17.15
2531,王璐,鹏华基金,鹏华改革红利股票,1382,7.72,27.31
2531,王璐,鹏华基金,鹏华优质回报两年定开混合,1382,7.72,27.31
2531,王璐,鹏华基金,鹏华芯片产业混合发起式A,1382,7.72,27.31
2531,王璐,鹏华基金,鹏华芯片产业混合发起式C,1382,7.72,27.31
2532,胡哲妮,鹏华基金,鹏华添利宝货币A,1452,1816.32,8.77
2532,胡哲妮,鹏华基金,鹏华添利交易型货币A,1452,1816.32,8.77
2532,胡哲妮,鹏华基金,鹏华盈余宝货币A,1452,1816.32,8.77
2532,胡哲妮,鹏华基金,鹏华盈余宝货币B,1452,1816.32,8.77
2532,胡哲妮,鹏华基金,鹏华金元宝货币,1452,1816.32,8.77
2532,胡哲妮,鹏华基金,鹏华添利宝货币B,1452,1816.32,8.77
2532,胡哲妮,鹏华基金,鹏华稳泰30天滚动持有债券A,1452,1816.32,8.77
2532,胡哲妮,鹏华基金,鹏华稳泰30天滚动持有债券C,1452,1816.32,8.77
2532,胡哲妮,鹏华基金,鹏华中证同业存单AAA指数7天持有,1452,1816.32,8.77
2532,胡哲妮,鹏华基金,鹏华添利交易型货币B,1452,1816.32,8.77
2533,王璐,泓德基金,泓德泓利货币A,1242,100.63,8.14
2533,王璐,泓德基金,泓德泓利货币B,1242,100.63,8.14
2533,王璐,泓德基金,泓德添利货币A,1242,100.63,8.14
2533,王璐,泓德基金,泓德添利货币B,1242,100.63,8.14
2533,王璐,泓德基金,泓德裕丰中短债债券A,1242,100.63,8.14
2533,王璐,泓德基金,泓德裕丰中短债债券C,1242,100.63,8.14
2533,王璐,泓德基金,泓德裕瑞三年定开债券,1242,100.63,8.14
2533,王璐,泓德基金,泓德添利货币C,1242,100.63,8.14
2533,王璐,泓德基金,泓德泓利货币C,1242,100.63,8.14
2533,王璐,泓德基金,泓德添利货币E,1242,100.63,8.14
2534,王璐,银华基金,银华心诚灵活配置混合A,873,18.01,21.42
2534,王璐,银华基金,银华品质消费股票A,873,18.01,21.42
2534,王璐,银华基金,银华心诚灵活配置混合C,873,18.01,21.42
2534,王璐,银华基金,银华医疗健康混合A,873,18.01,21.42
2534,王璐,银华基金,银华医疗健康混合C,873,18.01,21.42
2534,王璐,银华基金,银华品质消费股票C,873,18.01,21.42
2535,魏来,中信证券资产管理,中信卓越成长两年持有混合A,832,36.83,0.63
2535,魏来,中信证券资产管理,中信卓越成长两年持有混合B,832,36.83,0.63
2535,魏来,中信证券资产管理,中信卓越成长两年持有混合C,832,36.83,0.63
2536,吴刘,汇丰晋信基金,汇丰晋信慧盈混合,373,15.43,5.71
2536,吴刘,汇丰晋信基金,汇丰晋信慧悦混合,373,15.43,5.71
2536,吴刘,汇丰晋信基金,汇丰晋信丰盈债券A,373,15.43,5.71
2536,吴刘,汇丰晋信基金,汇丰晋信丰盈债券C,373,15.43,5.71
2536,吴刘,汇丰晋信基金,汇丰晋信慧嘉债券A,373,15.43,5.71
2536,吴刘,汇丰晋信基金,汇丰晋信慧嘉债券C,373,15.43,5.71
2536,吴刘,汇丰晋信基金,汇丰晋信2016周期混合C,373,15.43,5.71
2536,吴刘,汇丰晋信基金,汇丰晋信慧鑫6个月持有期债券A,373,15.43,5.71
2536,吴刘,汇丰晋信基金,汇丰晋信慧鑫6个月持有期债券C,373,15.43,5.71
2536,吴刘,汇丰晋信基金,汇丰晋信2016周期混合D,373,15.43,5.71
2536,吴刘,汇丰晋信基金,汇丰晋信2016周期混合A,373,15.43,5.71
2537,王路,招商基金,招商高速公路REIT,221,33.06,
2538,王利刚,银华基金,银华同力精选混合,1973,33.78,-1.97
2538,王利刚,银华基金,银华内需精选混合(LOF),1973,33.78,-1.97
2538,王利刚,银华基金,银华创业板两年定期开放混合,1973,33.78,-1.97
2538,王利刚,银华基金,银华成长先锋混合,1973,33.78,-1.97
2539,王林军,华泰柏瑞基金,华泰柏瑞积极优选股票A,725,9.01,24.61
2539,王林军,华泰柏瑞基金,华泰柏瑞成长智选混合A,725,9.01,24.61
2539,王林军,华泰柏瑞基金,华泰柏瑞成长智选混合C,725,9.01,24.61
2539,王林军,华泰柏瑞基金,华泰柏瑞积极优选股票C,725,9.01,24.61
2540,王丽婧,交银施罗德基金,交银可转债债券A,138,2.74,6.65
2540,王丽婧,交银施罗德基金,交银可转债债券C,138,2.74,6.65
2540,王丽婧,交银施罗德基金,交银鸿福六个月持有混合A,138,2.74,6.65
2540,王丽婧,交银施罗德基金,交银鸿福六个月持有混合C,138,2.74,6.65
2540,王丽婧,交银施罗德基金,交银稳进回报六个月持有期混合A,138,2.74,6.65
2540,王丽婧,交银施罗德基金,交银稳进回报六个月持有期混合C,138,2.74,6.65
2541,王麟锴,建信基金,建信现代服务业股票,1288,1.9,-4.72
2541,王麟锴,建信基金,建信弘利灵活配置混合A,1288,1.9,-4.72
2541,王麟锴,建信基金,建信食品饮料行业股票A,1288,1.9,-4.72
2541,王麟锴,建信基金,建信食品饮料行业股票C,1288,1.9,-4.72
2541,王麟锴,建信基金,建信弘利灵活配置混合C,1288,1.9,-4.72
2542,王乐乐,富国基金,富国中证央企创新驱动ETF联接A,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证央企创新驱动ETF联接C,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证科技50策略ETF联接A,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证科技50策略ETF联接C,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证消费50ETF联接A,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证消费50ETF联接C,3577,368.27,85.64
2542,王乐乐,富国基金,富国上海金ETF联接A,3577,368.27,85.64
2542,王乐乐,富国基金,富国上海金ETF联接C,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证医药50ETF联接A,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证医药50ETF联接C,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证上海环交所碳中和ETF联接A,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证上海环交所碳中和ETF联接C,3577,368.27,85.64
2542,王乐乐,富国基金,富国北证50成份指数A,3577,368.27,85.64
2542,王乐乐,富国基金,富国北证50成份指数C,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证A100ETF发起式联接A,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证A100ETF发起式联接C,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证医药50ETF联接E,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证央企创新驱动ETF联接E,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证消费50ETF联接E,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证科技50策略ETF联接E,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证A500ETF发起式联接A,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证A500ETF发起式联接C,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证A500ETF发起式联接Y,3577,368.27,85.64
2542,王乐乐,富国基金,富国央企创新ETF,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证军工龙头ETF,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证消费50ETF,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证科技50策略ETF,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证医药50ETF,3577,368.27,85.64
2542,王乐乐,富国基金,富国上海金ETF,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证A100ETF,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证上海环交所碳中和ETF,3577,368.27,85.64
2542,王乐乐,富国基金,富国中证A500ETF,3577,368.27,85.64
2543,王凌力,泰康基金,泰康恒泰回报混合A,326,1.72,3.45
2543,王凌力,泰康基金,泰康恒泰回报混合C,326,1.72,3.45
2544,王丽敏,银华基金,银华富久食品饮料精选混合(LOF)C,1348,3.86,-37.48
2544,王丽敏,银华基金,银华富久食品饮料精选混合(LOF)A,1348,3.86,-37.48
2545,王立芹,嘉实基金,嘉实稳瑞纯债债券,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实致兴定开债发起式,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实致盈债券A,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实中债1-3政金债指数A,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实中债1-3政金债指数C,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实汇鑫中短债A,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实汇鑫中短债C,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实致元42个月定期债券,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实商业银行精选债券A,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实致华纯债债券A,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实致益纯债债券,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实彭博国开债1-5年指数A,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实彭博国开债1-5年指数C,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实致泓一年定期纯债债券,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实致华纯债债券C,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实中债1-3政金债指数D,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实彭博国开债1-5年指数D,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实致盈债券D,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实商业银行精选债券D,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实信用债券A,1677,519.18,19.83
2545,王立芹,嘉实基金,嘉实信用债券C,1677,519.18,19.83
2546,於乐其,汇添富基金,汇添富年年泰定开混合A,789,68.38,6.73
2546,於乐其,汇添富基金,汇添富年年泰定开混合C,789,68.38,6.73
2546,於乐其,汇添富基金,汇添富双颐债券A,789,68.38,6.73
2546,於乐其,汇添富基金,汇添富双颐债券C,789,68.38,6.73
2546,於乐其,汇添富基金,汇添富稳益60天持有债券A,789,68.38,6.73
2546,於乐其,汇添富基金,汇添富稳益60天持有债券C,789,68.38,6.73
2546,於乐其,汇添富基金,汇添富稳益60天持有债券B,789,68.38,6.73
2546,於乐其,汇添富基金,汇添富6月红定期开放债券A,789,68.38,6.73
2546,於乐其,汇添富基金,汇添富6月红定期开放债券C,789,68.38,6.73
2547,王林希,长江证券(上海)资管,长江乐享货币A,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江乐享货币B,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江乐享货币C,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江乐盈定开债发起式,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江安享纯债18个月定开债A,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江安享纯债18个月定开债C,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江乐睿纯债一年定期开放债券发起A,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江乐睿纯债一年定期开放债券发起C,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江安悦利率债债券A,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江安悦利率债债券C,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江90天持有期债券A,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江90天持有期债券C,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江乐享货币D,1511,184.7,13.44
2547,王林希,长江证券(上海)资管,长江货币管家货币,1511,184.7,13.44
2548,王凌霄,博时基金,博时成长精选混合A,1146,34.37,21.62
2548,王凌霄,博时基金,博时成长精选混合C,1146,34.37,21.62
2548,王凌霄,博时基金,博时价值增长混合,1146,34.37,21.62
2548,王凌霄,博时基金,博时价值增长贰号混合,1146,34.37,21.62
2549,王黎骁,鹏扬基金,鹏扬淳享债券A,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬淳享债券C,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬利沣短债A,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬利沣短债C,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬利沣短债E,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬淳开债券A,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬淳开债券C,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬淳明债券A,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬淳明债券C,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬淳兴三个月定期开放债券A,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬淳兴三个月定期开放债券C,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬中债3-5年国开债指数A,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬中债3-5年国开债指数C,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬淳开债券D,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬利沣短债D,986,125.97,12.24
2549,王黎骁,鹏扬基金,鹏扬淳享债券D,986,125.97,12.24
2550,王丽媛,广发基金,广发聚优灵活配置混合A,1301,17.32,0.59
2550,王丽媛,广发基金,广发品质回报混合A,1301,17.32,0.59
2550,王丽媛,广发基金,广发品质回报混合C,1301,17.32,0.59
2550,王丽媛,广发基金,广发瑞福精选混合A,1301,17.32,0.59
2550,王丽媛,广发基金,广发瑞福精选混合C,1301,17.32,0.59
2550,王丽媛,广发基金,广发产业甄选混合A,1301,17.32,0.59
2550,王丽媛,广发基金,广发产业甄选混合C,1301,17.32,0.59
2550,王丽媛,广发基金,广发聚优灵活配置混合H,1301,17.32,0.59
2551,王路遥,中泰证券(上海)资管,中泰ESG主题6个月持有混合发起,489,0.13,23.04
2552,吴乐玉,汇安基金,汇安嘉裕纯债债券A,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安裕华定开债发起式,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安量化优选灵活配置A,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安量化优选灵活配置C,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安短债债券A,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安短债债券C,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安短债债券E,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安裕和纯债债券A,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安裕和纯债债券C,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安中债-广西信用债A,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安中债-广西信用债C,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安裕鑫12个月定开纯债债券,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安恒鑫12个月定开纯债债券,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安裕盈纯债债券A,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安裕盈纯债债券C,283,111.64,2.43
2552,吴乐玉,汇安基金,汇安嘉裕纯债债券C,283,111.64,2.43
2553,吴旅忠,富国基金,富国安益货币A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国富钱包货币A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国天时货币C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国天时货币D,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国收益宝交易型货币A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国收益宝交易型货币B,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国中债-1-3年国开行债券指数A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国中债-1-3年国开行债券指数C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国富钱包货币B,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国中债0-2年国开行债券指数A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国中债0-2年国开行债券指数C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安益货币B,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安泰90天滚动持有短债债券A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安泰90天滚动持有短债债券C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安慧短债债券A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安慧短债债券C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安益货币C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国收益宝交易型货币C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安瑞30天持有期债券发起式A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安瑞30天持有期债券发起式C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安益货币E,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安恒60天持有期债券发起式A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安恒60天持有期债券发起式C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安慧短债债券E,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安泰90天滚动持有短债债券E,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安恒60天持有期债券发起式E,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安慧短债债券D,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国中债-1-3年国开行债券指数E,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国中债0-2年国开行债券指数E,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安泽债券A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国安泽债券C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国富钱包货币C,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国天时货币A,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国天时货币B,3226,3937.73,21.17
2553,吴旅忠,富国基金,富国收益宝交易型货币H,3226,3937.73,21.17
2554,王橹舟,博时基金,博时双季益六个月持有期债券A,210,0.52,3.86
2554,王橹舟,博时基金,博时双季益六个月持有期债券C,210,0.52,3.86
2555,王萌,博时基金,博时恒生高股息ETF,40,37.76,7.82
