fund_code,fund_name,fund_type,manager_name,company,current_fund,experience_days,total_asset,best_return
011856,安信均衡成长18个月持有混合A,混合型-偏股,聂世林,安信基金,安信均衡成长18个月持有混合A,3385,29.1,192.23
011857,安信均衡成长18个月持有混合C,混合型-偏股,聂世林,安信基金,安信均衡成长18个月持有混合C,3385,29.1,192.23
011860,南方中证1000ETF发起联接A,指数型-股票,崔蕾,南方基金,南方中证1000ETF发起联接A,2391,773.89,90.93
011861,南方中证1000ETF发起联接C,指数型-股票,崔蕾,南方基金,南方中证1000ETF发起联接C,2391,773.89,90.93
011862,南方蓝筹成长混合A,混合型-偏股,应帅,南方基金,南方蓝筹成长混合A,6590,57.82,175.68
011863,南方蓝筹成长混合C,混合型-偏股,应帅,南方基金,南方蓝筹成长混合C,6590,57.82,175.68
011864,博时恒泰债券A,债券型-混合二级,静鹏/ 张李陵,博时基金,博时恒泰债券A,2994/ 4029,24.95/ 301.22,11.15/ 21.44
011865,博时恒泰债券C,债券型-混合二级,静鹏/ 张李陵,博时基金,博时恒泰债券C,2994/ 4029,24.95/ 301.22,11.15/ 21.44
011866,广发价值增长混合A,混合型-偏股,程琨,广发基金,广发价值增长混合A,4493,49.65,188.92
011867,广发价值增长混合C,混合型-偏股,程琨,广发基金,广发价值增长混合C,4493,49.65,188.92
011868,中信建投远见回报混合A,混合型-偏股,谢玮,中信建投基金,中信建投远见回报混合A,2547,20.02,61.95
011869,中信建投远见回报混合C,混合型-偏股,谢玮,中信建投基金,中信建投远见回报混合C,2547,20.02,61.95
011870,前海开源国家比较优势混合C,混合型-灵活,曲扬,前海开源基金,前海开源国家比较优势混合C,4210,158.08,161.62
011871,前海开源沪港深优势精选混合C,混合型-灵活,曲扬,前海开源基金,前海开源沪港深优势精选混合C,4210,158.08,161.62
011872,中邮悦享6个月持有期混合A,混合型-偏债,张悦,中邮基金,中邮悦享6个月持有期混合A,1665,98.04,20.23
011873,中邮悦享6个月持有期混合C,混合型-偏债,张悦,中邮基金,中邮悦享6个月持有期混合C,1665,98.04,20.23
011874,博时先进制造混合A,混合型-偏股,郭永升/ 李喆,博时基金,博时先进制造混合A,47/ 1671,0.28/ 20.47,12.41/ -14.42
011875,博时先进制造混合C,混合型-偏股,郭永升/ 李喆,博时基金,博时先进制造混合C,47/ 1671,0.28/ 20.47,12.41/ -14.42
011876,景顺长城医疗健康混合A,混合型-偏股,乔海英,景顺长城基金,景顺长城医疗健康混合A,3405,2.14,16.76
011877,景顺长城医疗健康混合C,混合型-偏股,乔海英,景顺长城基金,景顺长城医疗健康混合C,3405,2.14,16.76
011879,博时新兴消费主题混合C,混合型-偏股,王诗瑶,博时基金,博时新兴消费主题混合C,2912,14.64,57.4
011880,国泰中债1-5年政金债A,指数型-固收,索峰,国泰基金,国泰中债1-5年政金债A,5932,283.72,17.82
011881,国泰中债1-5年政金债C,指数型-固收,索峰,国泰基金,国泰中债1-5年政金债C,5932,283.72,17.82
011882,招商蓝筹精选股票A,股票型,王景,招商基金,招商蓝筹精选股票A,4943,60.67,134.37
011883,招商蓝筹精选股票C,股票型,王景,招商基金,招商蓝筹精选股票C,4943,60.67,134.37
011884,工银景气优选混合A,混合型-偏股,杨柯,工银瑞信基金,工银景气优选混合A,4423,9.33,-4.2
011885,工银景气优选混合C,混合型-偏股,杨柯,工银瑞信基金,工银景气优选混合C,4423,9.33,-4.2
011888,民生加银周期优选混合A,混合型-偏股,芮定坤,民生加银基金,民生加银周期优选混合A,1267,4.33,1.89
011889,民生加银周期优选混合C,混合型-偏股,芮定坤,民生加银基金,民生加银周期优选混合C,1267,4.33,1.89
011890,中金新璟3个月定期开放债券,债券型-长债,董珊珊/ 王明智,中金基金,中金新璟3个月定期开放债券,2289/ 311,296.34/ 53.19,22.06/ 3.59
011891,易方达先锋成长混合A,混合型-偏股,武阳,易方达基金,易方达先锋成长混合A,3582,27.91,115.34
011892,易方达先锋成长混合C,混合型-偏股,武阳,易方达基金,易方达先锋成长混合C,3582,27.91,115.34
011893,易方达长期价值混合A,混合型-偏股,郭杰,易方达基金,易方达长期价值混合A,4457,73.38,110.3
011894,易方达长期价值混合C,混合型-偏股,郭杰,易方达基金,易方达长期价值混合C,4457,73.38,110.3
011895,博时医疗保健行业混合C,混合型-偏股,陈西铭,博时基金,博时医疗保健行业混合C,1264,27.15,-16.61
011897,长城悦享回报债券A,债券型-混合二级,魏建/ 张勇,长城基金,长城悦享回报债券A,1781/ 4992,204.28/ 5.08,20.84/ -2.88
011898,长城悦享回报债券C,债券型-混合二级,魏建/ 张勇,长城基金,长城悦享回报债券C,1781/ 4992,204.28/ 5.08,20.84/ -2.88
011899,长安鑫瑞科技6个月定开混合A,混合型-偏股,王浩聿,长安基金,长安鑫瑞科技6个月定开混合A,496,2.39,-9.4
011900,长安鑫瑞科技6个月定开混合C,混合型-偏股,王浩聿,长安基金,长安鑫瑞科技6个月定开混合C,496,2.39,-9.4
011901,南方竞争优势混合A,混合型-偏股,蒋秋洁,南方基金,南方竞争优势混合A,3812,37.69,34.7
011902,南方竞争优势混合C,混合型-偏股,蒋秋洁,南方基金,南方竞争优势混合C,3812,37.69,34.7
011903,南方领航优选混合A,混合型-偏股,邹承原,南方基金,南方领航优选混合A,1501,55.51,-8.71
011904,南方领航优选混合C,混合型-偏股,邹承原,南方基金,南方领航优选混合C,1501,55.51,-8.71
011905,安信价值启航混合A,混合型-偏股,袁玮,安信基金,安信价值启航混合A,3332,12.41,130.0
011906,安信价值启航混合C,混合型-偏股,袁玮,安信基金,安信价值启航混合C,3332,12.41,130.0
011907,国泰量化收益灵活配置混合C,混合型-灵活,梁杏/ 吴可凡,国泰基金,国泰量化收益灵活配置混合C,3274/ 719,266.3/ 17.81,164.38/ 23.76
011908,广发沪港深价值精选混合A,混合型-偏股,李耀柱,广发基金,广发沪港深价值精选混合A,3448,205.26,76.81
011909,广发沪港深价值精选混合C,混合型-偏股,李耀柱,广发基金,广发沪港深价值精选混合C,3448,205.26,76.81
011910,南方臻利3个月定开债券发起A,债券型-长债,杜才超,南方基金,南方臻利3个月定开债券发起A,3090,381.19,44.46
011911,华夏消费优选混合A,混合型-偏股,季新星,华夏基金,华夏消费优选混合A,2920,25.2,-19.09
011912,华夏消费优选混合C,混合型-偏股,季新星,华夏基金,华夏消费优选混合C,2920,25.2,-19.09
011913,华夏永泓一年持有混合A,混合型-偏债,何家琪,华夏基金,华夏永泓一年持有混合A,3185,91.39,71.11
011914,华夏永泓一年持有混合C,混合型-偏债,何家琪,华夏基金,华夏永泓一年持有混合C,3185,91.39,71.11
011917,山证资管品质生活混合A,混合型-偏股,独孤南薰/ 王翊,山证(上海)资产管理,山证资管品质生活混合A,1455/ 557,1.48,5.59/ 0.86
011918,山证资管品质生活混合C,混合型-偏股,独孤南薰/ 王翊,山证(上海)资产管理,山证资管品质生活混合C,1455/ 557,1.48,5.59/ 0.86
011919,恒越短债债券A,债券型-中短债,吴胤希/ 庄惠惠/ 周慕华,恒越基金,恒越短债债券A,2956/ 103/ 1053,4.96/ 3.07/ 3.45,23.11/ 1.07/ 13.49
011920,恒越短债债券C,债券型-中短债,吴胤希/ 庄惠惠/ 周慕华,恒越基金,恒越短债债券C,2956/ 103/ 1053,4.96/ 3.07/ 3.45,23.11/ 1.07/ 13.49
011921,富国均衡成长三年持有期混合A,混合型-偏股,毕天宇,富国基金,富国均衡成长三年持有期混合A,7121,32.9,198.89
011922,富国均衡成长三年持有期混合C,混合型-偏股,毕天宇,富国基金,富国均衡成长三年持有期混合C,7121,32.9,198.89
011923,大成消费精选股票A,股票型,张烨,大成基金,大成消费精选股票A,2799,4.21,-10.74
011924,嘉实港股互联网产业核心资产A,混合型-偏股,王贵重/ 王鑫晨,嘉实基金,嘉实港股互联网产业核心资产A,2211/ 2193,110.76/ 23.23,165.48/ -6.67
011925,嘉实港股互联网产业核心资产C,混合型-偏股,王贵重/ 王鑫晨,嘉实基金,嘉实港股互联网产业核心资产C,2211/ 2193,110.76/ 23.23,165.48/ -6.67
011926,大成消费精选股票C,股票型,张烨,大成基金,大成消费精选股票C,2799,4.21,-10.74
011927,博时汇誉回报混合A,混合型-灵活,周龙,博时基金,博时汇誉回报混合A,845,4.11,11.89
011928,博时汇誉回报混合C,混合型-灵活,周龙,博时基金,博时汇誉回报混合C,845,4.11,11.89
011929,申万安泰稳利纯债一年定开债,债券型-长债,杨翰,申万菱信基金,申万安泰稳利纯债一年定开债,1841,105.2,56.06
011930,华夏时代前沿一年持有混合A,混合型-偏股,屠环宇,华夏基金,华夏时代前沿一年持有混合A,1890,130.47,49.19
011931,华夏时代前沿一年持有混合C,混合型-偏股,屠环宇,华夏基金,华夏时代前沿一年持有混合C,1890,130.47,49.19
011932,工银战略远见混合A,混合型-偏股,杜洋,工银瑞信基金,工银战略远见混合A,3752,108.27,245.4
011933,工银战略远见混合C,混合型-偏股,杜洋,工银瑞信基金,工银战略远见混合C,3752,108.27,245.4
011934,中航量化阿尔法六个月持有A,股票型,龙川/ 杨扬,中航基金,中航量化阿尔法六个月持有A,3083/ 1768,2.32/ 1.7,4.81
011935,中航量化阿尔法六个月持有C,股票型,龙川/ 杨扬,中航基金,中航量化阿尔法六个月持有C,3083/ 1768,2.32/ 1.7,4.81
011936,华夏阿尔法精选混合A,混合型-偏股,代瑞亮,华夏基金,华夏阿尔法精选混合A,3723,23.38,32.52
011937,华夏阿尔法精选混合C,混合型-偏股,代瑞亮,华夏基金,华夏阿尔法精选混合C,3723,23.38,32.52
011938,博时新能源汽车主题混合A,混合型-偏股,唐晟博,博时基金,博时新能源汽车主题混合A,1264,1.71,-43.13
011939,博时新能源汽车主题混合C,混合型-偏股,唐晟博,博时基金,博时新能源汽车主题混合C,1264,1.71,-43.13
011940,大成全球美元债(QDII)A美元,QDII-纯债,陈会荣/ 冉凌浩,大成基金,大成全球美元债(QDII)A美元,3215/ 5022,3.37/ 192.61,3.63/ 388.12
011941,大成全球美元债(QDII)C美元,QDII-纯债,陈会荣/ 冉凌浩,大成基金,大成全球美元债(QDII)C美元,3215/ 5022,3.37/ 192.61,3.63/ 388.12
011942,建信泓利一年持有期债券,债券型-混合二级,吴轶/ 许可,建信基金,建信泓利一年持有期债券,986/ 837,117.23/ 1.49,7.8/ 5.01
011943,工银瑞盛一年定开纯债债券发起式,债券型-长债,李娜/ 王朔,工银瑞信基金,工银瑞盛一年定开纯债债券发起式,3044/ 4214,248.98/ 3648.44,40.55/ 37.43
011944,招商金融债3个月定开债,债券型-长债,王闯,招商基金,招商金融债3个月定开债,1355,682.01,14.47
011945,汇添富稳健增益一年持有混合C,混合型-偏债,甘信宇/ 赵鹏飞,汇添富基金,汇添富稳健增益一年持有混合C,952/ 3279,74.01/ 24.49,9.59/ 134.3
011946,建信裕丰利率债三个月定开债A,债券型-长债,姜月/ 刘思,建信基金,建信裕丰利率债三个月定开债A,986/ 3233,203.09/ 395.55,38.38/ 30.32
011947,建信裕丰利率债三个月定开债C,债券型-长债,姜月/ 刘思,建信基金,建信裕丰利率债三个月定开债C,986/ 3233,203.09/ 395.55,38.38/ 30.32
011948,东吴智慧医疗量化混合C,混合型-灵活,毛可君,东吴基金,东吴智慧医疗量化混合C,1414,2.2,-37.84
011949,东吴多策略混合C,混合型-灵活,张浩佳,东吴基金,东吴多策略混合C,1334,3.37,-17.13
011950,嘉实稳元纯债债券C,债券型-长债,闫红蕾,嘉实基金,嘉实稳元纯债债券C,1273,17.07,8.49
011951,国寿安保安弘纯债一年定开债,债券型-长债,黄力/ 刘振中,国寿安保基金,国寿安保安弘纯债一年定开债,4144/ 497,266.92/ 97.89,38.61/ 7.68
011952,万家悦兴3个月定期开放债券型发起式A,债券型-长债,石东,万家基金,万家悦兴3个月定期开放债券型发起式A,658,136.39,7.49
011953,招商招瑞纯债发起式D,债券型-长债,王景绰,招商基金,招商招瑞纯债发起式D,360,170.44,3.51
011954,广发汇荣三个月定开债券A,债券型-长债,高翔/ 胡光耀,广发基金,广发汇荣三个月定开债券A,2600/ 1050,389.96/ 284.21,16.27/ 15.13
011955,招商招祥纯债D,债券型-长债,王梓林,招商基金,招商招祥纯债D,1116,465.73,12.95
011956,鹏华新能源精选混合A,混合型-偏股,张宏钧,鹏华基金,鹏华新能源精选混合A,1290,45.34,-0.21
011957,鹏华新能源精选混合C,混合型-偏股,张宏钧,鹏华基金,鹏华新能源精选混合C,1290,45.34,-0.21
011960,兴业嘉福一年定开债券发起式,债券型-长债,冯小波,兴业基金,兴业嘉福一年定开债券发起式,3687,203.73,24.11
011961,易方达稳鑫30天滚动持有短债A,债券型-中短债,刘琬姝/ 李一硕,易方达基金,易方达稳鑫30天滚动持有短债A,879/ 3971,198.56/ 553.19,8.52/ 77.8
011962,易方达稳鑫30天滚动持有短债C,债券型-中短债,刘琬姝/ 李一硕,易方达基金,易方达稳鑫30天滚动持有短债C,879/ 3971,198.56/ 553.19,8.52/ 77.8
011963,广发稳裕混合C,混合型-灵活,邱世磊,广发基金,广发稳裕混合C,3270,5.39,7.59
011964,泰康中证500ETF联接A,指数型-股票,魏军,泰康基金,泰康中证500ETF联接A,4582,173.68,45.87
011965,泰康中证500ETF联接C,指数型-股票,魏军,泰康基金,泰康中证500ETF联接C,4582,173.68,45.87
011966,招商中证光伏产业指数A,指数型-股票,王平/ 许荣漫,招商基金,招商中证光伏产业指数A,5452/ 1523,170.64/ 325.27,186.74/ 30.37
011967,招商中证光伏产业指数C,指数型-股票,王平/ 许荣漫,招商基金,招商中证光伏产业指数C,5452/ 1523,170.64/ 325.27,186.74/ 30.37
011968,农银汇理金盛债券,债券型-长债,郭振宇,农银汇理基金,农银汇理金盛债券,2305,597.72,29.58
011969,建信港股通精选混合A,混合型-偏股,刘克飞,建信基金,建信港股通精选混合A,2638,14.6,93.24
011970,建信港股通精选混合C,混合型-偏股,刘克飞,建信基金,建信港股通精选混合C,2638,14.6,93.24
011971,东财银行A,指数型-股票,姚楠燕,东财基金,东财银行A,1895,42.04,100.12
011972,东财银行C,指数型-股票,姚楠燕,东财基金,东财银行C,1895,42.04,100.12
011973,新华中债1-5年农发行A,指数型-固收,李洁,新华基金,新华中债1-5年农发行A,1840,260.56,94.9
011974,新华中债1-5年农发行C,指数型-固收,李洁,新华基金,新华中债1-5年农发行C,1840,260.56,94.9
011975,广发均衡回报混合A,混合型-平衡,刘玉,广发基金,广发均衡回报混合A,2413,8.73,38.38
011976,广发均衡回报混合C,混合型-平衡,刘玉,广发基金,广发均衡回报混合C,2413,8.73,38.38
011977,格林研究优选混合A,混合型-偏股,郑中华,格林基金,格林研究优选混合A,1790,2.12,29.44
011978,格林研究优选混合C,混合型-偏股,郑中华,格林基金,格林研究优选混合C,1790,2.12,29.44
011979,中邮中债1-5年政金债指数A,指数型-固收,郭志红/ 张悦,中邮基金,中邮中债1-5年政金债指数A,1113/ 1665,200.3/ 98.04,28.97/ 20.23
011980,国富匠心精选混合A,混合型-偏股,刘晓,国海富兰克林基金,国富匠心精选混合A,3019,43.01,153.16
011981,国富匠心精选混合C,混合型-偏股,刘晓,国海富兰克林基金,国富匠心精选混合C,3019,43.01,153.16
011982,博时内需增长混合C,混合型-灵活,陈雷,博时基金,博时内需增长混合C,3923,3.32,84.54
011983,永赢中债3-5年政金债指数A,指数型-固收,吴玮,永赢基金,永赢中债3-5年政金债指数A,2049,619.01,23.36
011984,永赢中债3-5年政金债指数C,指数型-固收,吴玮,永赢基金,永赢中债3-5年政金债指数C,2049,619.01,23.36
011985,申万菱信合利纯债债券A,债券型-长债,舒世茂/ 沈夏/ 叶瑜珍,申万菱信基金,申万菱信合利纯债债券A,1042/ 1558/ 4318,122.18/ 101.37/ 358.53,41.16/ 3.93/ 19.68
011986,申万菱信合利纯债债券C,债券型-长债,舒世茂/ 沈夏/ 叶瑜珍,申万菱信基金,申万菱信合利纯债债券C,1042/ 1558/ 4318,122.18/ 101.37/ 358.53,41.16/ 3.93/ 19.68
011989,汇安鑫泽稳健一年持有期混合A,混合型-偏债,柳预才,汇安基金,汇安鑫泽稳健一年持有期混合A,1608,12.22,13.21
011990,汇安鑫泽稳健一年持有期混合C,混合型-偏债,柳预才,汇安基金,汇安鑫泽稳健一年持有期混合C,1608,12.22,13.21
011991,汇安泓利一年持有期混合A,混合型-偏债,张靖,汇安基金,汇安泓利一年持有期混合A,291,7.85,6.53
011992,汇安泓利一年持有期混合C,混合型-偏债,张靖,汇安基金,汇安泓利一年持有期混合C,291,7.85,6.53
011993,中邮中债1-5年政金债指数C,指数型-固收,郭志红/ 张悦,中邮基金,中邮中债1-5年政金债指数C,1113/ 1665,200.3/ 98.04,28.97/ 20.23
